id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
134300,BOL,1,,Preserved specimen,,147940,147940,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva nematoidea,117194,Bory,Ulva,nematoidea,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Luderitzbucht Luderitz,0,,-26.64806,15.15944,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:aaede1b8-2797-40e1-a23f-3ada593e7fcc,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134300
132726,BOL,1,,Preserved specimen,,146340,146340,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha aerea,37878,(Dillwyn) Kutz.,Chaetomorpha,aerea,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Aerolpane Bay,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:9d71ef3e-896b-48a9-8b43-ee64f1f0bb47,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132726
132837,BOL,1,,Preserved specimen,132837,146458,146458,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora capensis,37893,(C.Agardh) De Toni,Cladophora,capensis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Point,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,6/15/2022 12:22,,urn:uuid:aa37ba18-9d11-47d5-ac4f-b455b99b83d2,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132837
132876,BOL,1,,Preserved specimen,132876,146497,146497,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora capensis,37893,(C.Agardh) De Toni,Cladophora,capensis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Point,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,6/15/2022 12:22,,urn:uuid:7cbe7a98-449b-44e8-b137-d6e06ba84f4f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132876
133290,BOL,1,,Preserved specimen,,146922,146922,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium fragile subsp. capense,29457,P.C.Silva,Codium,fragile,subsp.,capense,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Point,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:0aed988e-cf19-498b-b02a-30c56c086ad5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133290
133730,BOL,1,,Preserved specimen,,147366,147366,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha,107259,,,,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Aeroplane Bay,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:172da7ae-3d2c-4894-b060-67b72bf9fe2e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133730
134291,BOL,1,,Preserved specimen,,147931,147931,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva fasciata,38433,Delile,Ulva,fasciata,,,,,,,,cf.,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:f00d2285-3daa-4652-9071-8d69ed702e38,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134291
134315,BOL,1,,Preserved specimen,,147955,147955,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva pseudocurvata,117196,Koeman & C.Hoek,Ulva,pseudocurvata,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Point,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:ae45311d-26e4-430a-a6e3-4cb9f003290c,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134315
134320,BOL,1,,Preserved specimen,,147960,147960,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rhacodes,38439,(Holmes) Papenf.,Ulva,rhacodes,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Aeroplane Bay,0,,-26.63694,15.15333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:3af5379e-20b1-4ddd-902d-f7d0f5788864,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134320
132853,BOL,1,,Preserved specimen,132853,146474,146474,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora capensis,37893,(C.Agardh) De Toni,Cladophora,capensis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point 2.4,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,6/15/2022 12:22,,urn:uuid:e7b8ebef-1cf4-477e-86d7-f38ddc0c933f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132853
132895,BOL,1,,Preserved specimen,132895,146516,146516,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora capensis,37893,(C.Agardh) De Toni,Cladophora,capensis,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,6/13/2022 14:02,,urn:uuid:a4de8762-0cb2-41c2-9c80-a1345e11b3cf,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132895
133124,BOL,1,,Preserved specimen,,146753,146753,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,33651,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:15beaf36-68e5-43c2-8ff8-c9e5db2494a2,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133124
133125,BOL,1,,Preserved specimen,,146754,146754,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,33651,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:179f1ff3-20e9-470a-9c1d-2e140ea7bb9a,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133125
133133,BOL,1,,Preserved specimen,,146762,146762,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,33651,,,,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:dbd1d550-110a-4ab1-a2b5-5154ccd89c66,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133133
133300,BOL,1,,Preserved specimen,,146932,146932,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium fragile,21722,(Suringar) Har.,Codium,fragile,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:94ab3e5e-d24d-4111-a812-a30ad69e3a18,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133300
133330,BOL,1,,Preserved specimen,133330,146962,146962,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium isaacii,26563,P.C.Silva,Codium,isaacii,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point  Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,6/13/2022 14:02,,urn:uuid:e1800a84-149b-45a4-a88a-7d37e9727452,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133330
133666,BOL,1,,Preserved specimen,133666,147301,147301,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha intestinalis,111476,(L.) Nees,Enteromorpha,intestinalis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point No. 5,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,6/15/2022 12:22,,urn:uuid:7a23a8ca-c1af-42a6-b135-b4a082db7059,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133666
133752,BOL,1,,Preserved specimen,,147388,147388,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha,107259,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:7b31f9cc-e534-4f9a-b22d-3bb06e90e0ef,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133752
133753,BOL,1,,Preserved specimen,,147389,147389,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha,107259,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:95dd0b34-af64-4fad-9e0f-1b8ad202c5c9,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133753
133921,BOL,1,,Preserved specimen,,147560,147560,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva atroviridis,38430,Levring,Ulva,atroviridis,,,,,,,,cf.,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point Luderitz,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 14:02,11/16/2021 0:00,,urn:uuid:f9528b9c-73b9-458f-86b9-217f1d08d0cb,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133921
134317,BOL,1,,Preserved specimen,,147957,147957,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rhacodes,38439,(Holmes) Papenf.,Ulva,rhacodes,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:a0e715bf-f647-458c-bddf-55e6247bfd53,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134317
134318,BOL,1,,Preserved specimen,,147958,147958,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva rhacodes,38439,(Holmes) Papenf.,Ulva,rhacodes,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Diaz Point,0,,-26.63278,15.09333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:9fb46520-8866-4dbe-860f-acfa64866078,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134318
133694,BOL,1,,Preserved specimen,,147330,147330,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha linza,111477,(L.) J.Agardh,Enteromorpha,linza,,,,,,,,cf.,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Shark Island Seal Island side,0,,-26.6325,15.15056,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:bf5083d0-eb89-4b75-9484-05bdb350f413,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133694
132459,BOL,1,,Preserved specimen,,146070,146070,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,33636,,,,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Agate Beach,0,,-26.60611,15.17833,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:e146a436-b4a7-4b95-b46b-fcd5cecaff1f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132459
132467,BOL,1,,Preserved specimen,,146078,146078,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis africana,37827,Aresch.,Bryopsis,africana,,,,,,,,cf.,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Agate Beach,0,,-26.60611,15.17833,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:a5900fdf-b784-44db-85e0-de992293d2d6,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132467
132907,BOL,1,,Preserved specimen,,146528,146528,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora flagelliformis,37897,(Suhr) Kutz.,Cladophora,flagelliformis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Agate Beach,0,,-26.60611,15.17833,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:fdfbd0f4-4cc8-4652-b87c-bdd4cf08143b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132907
133691,BOL,1,,Preserved specimen,,147327,147327,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha linza,111477,(L.) J.Agardh,Enteromorpha,linza,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Agate Beach,0,,-26.60611,15.17833,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:ce96ee52-b9af-4dca-9475-5b67926bd6d0,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133691
134341,BOL,1,,Preserved specimen,,147981,147981,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Agate Beach,0,,-26.60611,15.17833,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:aa2e9577-5d9d-4141-acd2-b645f9dfdcdc,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134341
132951,BOL,1,,Preserved specimen,,146575,146575,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora mirabilis,73575,(C.Agardh) Rabenh.,Cladophora,mirabilis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:d5da7dc9-ef53-4d78-bd82-a4addab9db37,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132951
132952,BOL,1,,Preserved specimen,,146576,146576,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora mirabilis,73575,(C.Agardh) Rabenh.,Cladophora,mirabilis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:1af97d1f-cccd-4830-b47d-c34da585465d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132952
133193,BOL,1,,Preserved specimen,,146824,146824,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium decorticatum,117190,(Woodw.) M.Howe,Codium,decorticatum,,,,,,,,,,"Penrith, M.L.",,,4869,6/13/1969,1969,6,13,164,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,"S.W.A., Rocky Point.",0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/21/2022 16:04,11/16/2021 0:00,,urn:uuid:3a5cacd9-f9b8-44e9-afa7-8f68b93fa872,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133193
133635,BOL,1,,Preserved specimen,133635,147270,147270,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha flexuosa,111475,(Wulfen) J.Agardh,Enteromorpha,flexuosa,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,6/15/2022 12:22,,urn:uuid:092a743b-1bea-4f9a-be78-442993347917,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133635
133952,BOL,1,,Preserved specimen,,147591,147591,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva capensis,109321,Aresch.,Ulva,capensis,,,,,,,,,,"Engledow, H.R.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/15/2022 12:22,11/16/2021 0:00,,urn:uuid:063800e0-2513-4b75-b6d1-4a227d81f008,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133952
134272,BOL,1,,Preserved specimen,,147912,147912,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,Kensley; et al.,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,1/26/2022 15:55,11/16/2021 0:00,,urn:uuid:91663db8-24b1-485e-9fb4-bf83257caf29,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134272
134336,BOL,1,,Preserved specimen,,147976,147976,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,Kensley; et al.,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,Namibia,,,,,Rocky Point,0,,-26.28333,14.96667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,1/26/2022 15:55,11/16/2021 0:00,,urn:uuid:97148b23-36c6-4192-97d3-df7e2ce2a741,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134336
16978,BOL,1,,Preserved specimen,16978,18315,18315,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium beckeri,,F.Schmitz ex Simons,,,,,,,,,,,,"Isaac, W.E.",,,I 700,7/22/1956,1956,7,22,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abil,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,6/17/2022 14:38,,urn:uuid:d163888b-8b01-4491-b3bc-8cd6f3934c06,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=16978
16980,BOL,1,,Preserved specimen,16980,18317,18317,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium beckeri,,F.Schmitz ex Simons,,,,,,,,,,,,"Isaac, W.E.",,,I 379,7/4/1954,1954,7,4,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abil,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,6/17/2022 14:38,,urn:uuid:4f0cff59-4fd4-48d2-923e-982015395361,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=16980
20376,BOL,1,,Preserved specimen,,21766,21766,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia natalensis,117254,Kylin,Laurencia,natalensis,,,,,,,,,,"Isaac, W.E.",,,I 420,7/4/1954,1954,7,4,185,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,"Ponta Abil, Inhaca",0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,11/16/2021 0:00,,urn:uuid:a0f473db-68d2-49e8-b551-efea1c015671,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=20376
20394,BOL,1,,Preserved specimen,,21784,21784,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia obtusa var. rigidula,117335,Grunow,Laurencia,obtusa,var.,rigidula,,,,,,,,"Isaac, W.E.",,,s.n.,7/22/1956,1956,7,22,204,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,"Ponta Abil, Inhaca",0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,11/16/2021 0:00,,urn:uuid:d58b1892-c5c9-4748-8f3e-bc94f1881110,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=20394
132568,BOL,1,,Preserved specimen,132568,146180,146180,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa cupressoides,26428,(Vahl) C.Agardh,Caulerpa,cupressoides,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abril Inhaca,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/13/2022 12:05,6/13/2022 12:05,,urn:uuid:292ebe9c-728d-4d8f-9857-47ba60fee5b8,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132568
133822,BOL,1,,Preserved specimen,,147459,147459,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda cuneata,38032,K.Hering,Halimeda,cuneata,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abril Inhaca,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,11/16/2021 0:00,,urn:uuid:285fa062-16d8-4359-b2c7-ef693be54bef,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133822
133868,BOL,1,,Preserved specimen,133868,147506,147506,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Anadyomenaceae,Microdictyon kraussii,38149,J.E.Gray,Microdictyon,kraussii,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abril  Inhaca,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,6/17/2022 14:38,,urn:uuid:cfa9790c-ea42-4bc7-8b19-6dc6e84c7120,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133868
133890,BOL,1,,Preserved specimen,,147528,147528,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Pseudocodiaceae,Pseudocodium devriesii,38213,Weber Bosse,Pseudocodium,devriesii,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,MOZAMBIQUE,,,,,Ponta Abril Inhaca,0,,-26.11139,32.95945,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,6/17/2022 14:38,11/16/2021 0:00,,urn:uuid:18159610-3537-4692-a404-77842b46979f,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133890
